"run","tick","tipoA","tipoAB","tipoB","tipoO"
1,48.0,0.62,0.0,0.0,0.3799999999999999
1,49.0,0.6599999999999998,0.0,0.0,0.34
1,50.0,0.6400000000000001,0.0,0.0,0.3600000000000001
1,51.0,0.64,0.0,0.0,0.36000000000000004
1,52.0,0.5399999999999999,0.0,0.0,0.46
1,53.0,0.4599999999999999,0.0,0.0,0.54
1,54.0,0.45999999999999996,0.0,0.0,0.54
1,55.0,0.56,0.0,0.0,0.44000000000000006
1,56.0,0.5199999999999999,0.0,0.0,0.4800000000000001
1,57.0,0.5599999999999998,0.0,0.0,0.44
1,58.0,0.5599999999999999,0.0,0.0,0.43999999999999995
1,59.0,0.5199999999999999,0.0,0.0,0.4799999999999999
1,60.0,0.52,0.0,0.0,0.48
1,61.0,0.6799999999999998,0.0,0.0,0.32000000000000006
1,62.0,0.6,0.0,0.0,0.4
1,63.0,0.5799999999999997,0.0,0.0,0.42
1,64.0,0.5799999999999997,0.0,0.0,0.4199999999999999
1,65.0,0.5999999999999996,0.0,0.0,0.4
1,66.0,0.52,0.0,0.0,0.4799999999999999
1,67.0,0.42000000000000004,0.0,0.0,0.5799999999999998
1,68.0,0.3599999999999999,0.0,0.0,0.6399999999999999
1,69.0,0.44000000000000006,0.0,0.0,0.56
1,70.0,0.42,0.0,0.0,0.58
1,71.0,0.44,0.0,0.0,0.5599999999999999
1,72.0,0.4199999999999999,0.0,0.0,0.5799999999999997
1,73.0,0.41999999999999993,0.0,0.0,0.58
1,74.0,0.42000000000000004,0.0,0.0,0.5800000000000001
1,75.0,0.45999999999999996,0.0,0.0,0.5400000000000001
1,76.0,0.42,0.0,0.0,0.5799999999999998
1,77.0,0.46,0.0,0.0,0.5400000000000003
1,78.0,0.3800000000000001,0.0,0.0,0.62
1,79.0,0.36000000000000004,0.0,0.0,0.64
1,80.0,0.3399999999999999,0.0,0.0,0.6599999999999998
1,81.0,0.32000000000000006,0.0,0.0,0.68
1,82.0,0.39999999999999986,0.0,0.0,0.6000000000000001
1,83.0,0.4,0.0,0.0,0.5999999999999999
1,84.0,0.36000000000000004,0.0,0.0,0.6400000000000001
1,85.0,0.38000000000000006,0.0,0.0,0.6200000000000002
1,86.0,0.44,0.0,0.0,0.5599999999999999
1,87.0,0.32,0.0,0.0,0.6799999999999999
1,88.0,0.3000000000000001,0.0,0.0,0.7000000000000001
1,89.0,0.28,0.0,0.0,0.72
1,90.0,0.24000000000000007,0.0,0.0,0.7600000000000001
1,91.0,0.2,0.0,0.0,0.8
1,92.0,0.18000000000000002,0.0,0.0,0.8200000000000001
1,93.0,0.13999999999999999,0.0,0.0,0.86
1,94.0,0.14,0.0,0.0,0.86
1,95.0,0.16000000000000003,0.0,0.0,0.8399999999999997
1,96.0,0.12000000000000002,0.0,0.0,0.8799999999999998
1,97.0,0.07999999999999999,0.0,0.0,0.9199999999999999
1,98.0,0.12000000000000002,0.0,0.0,0.8799999999999998
1,99.0,0.10000000000000002,0.0,0.0,0.9
1,100.0,0.12000000000000002,0.0,0.0,0.8799999999999998
5,1.0,0.28,0.019999999999999997,0.07999999999999999,0.6199999999999999
5,2.0,0.35999999999999993,0.0,0.12000000000000002,0.52
5,3.0,0.3600000000000001,0.019999999999999997,0.039999999999999994,0.5799999999999998
5,4.0,0.33999999999999997,0.0,0.06000000000000001,0.5999999999999998
5,5.0,0.42,0.0,0.0,0.58
5,6.0,0.44,0.0,0.0,0.56
5,7.0,0.41999999999999993,0.0,0.0,0.58
5,8.0,0.45999999999999996,0.0,0.0,0.54
5,9.0,0.46,0.0,0.0,0.5399999999999999
5,10.0,0.46,0.0,0.0,0.5399999999999999
5,11.0,0.5800000000000001,0.0,0.0,0.42
5,12.0,0.5600000000000002,0.0,0.0,0.4400000000000001
5,13.0,0.4400000000000001,0.0,0.0,0.5599999999999999
5,14.0,0.39999999999999986,0.0,0.0,0.5999999999999998
5,15.0,0.3599999999999999,0.0,0.0,0.6399999999999998
5,16.0,0.42000000000000004,0.0,0.0,0.5800000000000001
5,17.0,0.44000000000000006,0.0,0.0,0.56
5,18.0,0.37999999999999995,0.0,0.0,0.62
5,19.0,0.48,0.0,0.0,0.52
5,20.0,0.5399999999999999,0.0,0.0,0.46
5,21.0,0.4999999999999998,0.0,0.0,0.49999999999999994
5,22.0,0.54,0.0,0.0,0.46
5,23.0,0.48,0.0,0.0,0.52
5,24.0,0.5199999999999998,0.0,0.0,0.48
5,25.0,0.5000000000000001,0.0,0.0,0.4999999999999999
5,26.0,0.45999999999999996,0.0,0.0,0.54
5,27.0,0.41999999999999993,0.0,0.0,0.58
5,28.0,0.37999999999999995,0.0,0.0,0.62
5,29.0,0.37999999999999995,0.0,0.0,0.62
5,30.0,0.4200000000000001,0.0,0.0,0.5799999999999997
5,31.0,0.43999999999999995,0.0,0.0,0.5599999999999999
5,32.0,0.33999999999999997,0.0,0.0,0.66
5,33.0,0.36000000000000004,0.0,0.0,0.64
5,34.0,0.43999999999999995,0.0,0.0,0.5599999999999997
5,35.0,0.33999999999999997,0.0,0.0,0.66
5,36.0,0.42,0.0,0.0,0.5800000000000001
5,37.0,0.38000000000000006,0.0,0.0,0.62
5,38.0,0.44,0.0,0.0,0.5599999999999999
5,39.0,0.41999999999999993,0.0,0.0,0.5799999999999998
5,40.0,0.5799999999999998,0.0,0.0,0.42
5,41.0,0.5399999999999998,0.0,0.0,0.46
5,42.0,0.6,0.0,0.0,0.4000000000000001
5,43.0,0.5000000000000001,0.0,0.0,0.5
5,44.0,0.4399999999999999,0.0,0.0,0.56
5,45.0,0.4799999999999998,0.0,0.0,0.5200000000000001
5,46.0,0.58,0.0,0.0,0.42000000000000004
5,47.0,0.58,0.0,0.0,0.42
5,48.0,0.6200000000000001,0.0,0.0,0.37999999999999995
5,49.0,0.6000000000000002,0.0,0.0,0.39999999999999997
5,50.0,0.5999999999999999,0.0,0.0,0.4
5,51.0,0.6599999999999997,0.0,0.0,0.3399999999999999
5,52.0,0.68,0.0,0.0,0.32
5,53.0,0.6799999999999998,0.0,0.0,0.32
5,54.0,0.6000000000000001,0.0,0.0,0.4
5,55.0,0.5999999999999998,0.0,0.0,0.4
5,56.0,0.66,0.0,0.0,0.33999999999999997
5,57.0,0.54,0.0,0.0,0.46
5,58.0,0.5599999999999998,0.0,0.0,0.44
5,59.0,0.6,0.0,0.0,0.3999999999999999
5,60.0,0.62,0.0,0.0,0.3799999999999999
5,61.0,0.6799999999999998,0.0,0.0,0.32
5,62.0,0.5999999999999999,0.0,0.0,0.39999999999999997
5,63.0,0.6600000000000001,0.0,0.0,0.33999999999999997
5,64.0,0.64,0.0,0.0,0.36000000000000004
5,65.0,0.7200000000000001,0.0,0.0,0.28
5,66.0,0.6599999999999997,0.0,0.0,0.3399999999999999
5,67.0,0.6799999999999999,0.0,0.0,0.31999999999999995
5,68.0,0.7,0.0,0.0,0.30000000000000004
5,69.0,0.6799999999999999,0.0,0.0,0.3199999999999999
5,70.0,0.8,0.0,0.0,0.20000000000000004
5,71.0,0.64,0.0,0.0,0.3600000000000001
5,72.0,0.66,0.0,0.0,0.33999999999999997
5,73.0,0.7799999999999999,0.0,0.0,0.22000000000000006
5,74.0,0.7200000000000002,0.0,0.0,0.28
5,75.0,0.6799999999999996,0.0,0.0,0.31999999999999995
5,76.0,0.7399999999999999,0.0,0.0,0.26000000000000006
5,77.0,0.72,0.0,0.0,0.2799999999999999
5,78.0,0.6999999999999998,0.0,0.0,0.3
5,79.0,0.8200000000000001,0.0,0.0,0.18000000000000005
5,80.0,0.8799999999999998,0.0,0.0,0.12000000000000002
5,81.0,0.8999999999999998,0.0,0.0,0.10000000000000003
5,82.0,0.8999999999999998,0.0,0.0,0.10000000000000002
5,83.0,0.8799999999999997,0.0,0.0,0.12000000000000002
5,84.0,0.8999999999999998,0.0,0.0,0.10000000000000002
5,85.0,0.88,0.0,0.0,0.12000000000000002
5,86.0,0.82,0.0,0.0,0.18000000000000002
5,87.0,0.8399999999999999,0.0,0.0,0.16
5,88.0,0.9599999999999999,0.0,0.0,0.04
5,89.0,0.8799999999999998,0.0,0.0,0.11999999999999998
5,90.0,0.9399999999999998,0.0,0.0,0.06000000000000001
5,91.0,0.9399999999999998,0.0,0.0,0.06
5,92.0,0.8799999999999999,0.0,0.0,0.12000000000000002
5,93.0,0.8999999999999998,0.0,0.0,0.10000000000000003
5,94.0,0.92,0.0,0.0,0.07999999999999999
5,95.0,0.9599999999999999,0.0,0.0,0.04
5,96.0,0.9600000000000001,0.0,0.0,0.039999999999999994
5,97.0,1.0,0.0,0.0,0.0
5,98.0,0.9799999999999999,0.0,0.0,0.02000000000000001
5,99.0,0.98,0.0,0.0,0.019999999999999997
5,100.0,0.9799999999999999,0.0,0.0,0.02
9,1.0,0.22000000000000003,0.07999999999999999,0.14000000000000004,0.56
9,2.0,0.24000000000000002,0.039999999999999994,0.24000000000000002,0.4799999999999999
9,3.0,0.26000000000000006,0.1,0.2200000000000001,0.42000000000000004
9,4.0,0.26000000000000006,0.10000000000000003,0.15999999999999998,0.4800000000000001
9,5.0,0.32000000000000006,0.05999999999999999,0.16,0.4600000000000001
9,6.0,0.41999999999999993,0.0,0.14,0.43999999999999995
9,7.0,0.32000000000000006,0.04000000000000001,0.13999999999999999,0.49999999999999994
9,8.0,0.3000000000000001,0.04000000000000001,0.20000000000000004,0.4600000000000001
9,9.0,0.36000000000000004,0.1,0.10000000000000003,0.43999999999999995
9,10.0,0.3399999999999998,0.12000000000000002,0.14,0.4
9,11.0,0.5199999999999999,0.039999999999999994,0.20000000000000004,0.2399999999999999
9,12.0,0.5400000000000001,0.04,0.14000000000000004,0.28000000000000014
9,13.0,0.5800000000000002,0.04,0.10000000000000003,0.27999999999999997
9,14.0,0.6599999999999998,0.05999999999999999,0.10000000000000003,0.18000000000000008
9,15.0,0.62,0.12000000000000002,0.05999999999999999,0.2000000000000001
9,16.0,0.58,0.10000000000000003,0.12000000000000002,0.20000000000000007
9,17.0,0.5599999999999998,0.10000000000000003,0.10000000000000003,0.24000000000000005
9,18.0,0.5,0.12000000000000002,0.1,0.2799999999999999
9,19.0,0.58,0.11999999999999998,0.06000000000000001,0.24000000000000005
9,20.0,0.6400000000000001,0.10000000000000005,0.06,0.20000000000000004
9,21.0,0.6799999999999999,0.08000000000000002,0.06000000000000001,0.18000000000000008
9,22.0,0.6000000000000002,0.11999999999999998,0.04,0.24000000000000005
9,23.0,0.68,0.10000000000000005,0.039999999999999994,0.18000000000000005
9,24.0,0.6200000000000001,0.06000000000000001,0.10000000000000002,0.22000000000000003
9,25.0,0.6200000000000001,0.08,0.06000000000000001,0.24000000000000005
9,26.0,0.6199999999999999,0.0,0.12000000000000002,0.25999999999999995
9,27.0,0.7000000000000002,0.04000000000000001,0.07999999999999999,0.18000000000000005
9,28.0,0.6,0.019999999999999997,0.14,0.24
9,29.0,0.6599999999999998,0.06000000000000001,0.04,0.23999999999999996
9,30.0,0.52,0.08,0.08,0.31999999999999995
9,31.0,0.4599999999999999,0.06000000000000001,0.18000000000000008,0.30000000000000004
9,32.0,0.4200000000000001,0.07999999999999999,0.21999999999999997,0.28
9,33.0,0.43999999999999995,0.06000000000000001,0.24000000000000005,0.25999999999999995
9,34.0,0.3600000000000001,0.19999999999999998,0.18000000000000008,0.25999999999999995
9,35.0,0.35999999999999993,0.10000000000000003,0.24000000000000005,0.3
9,36.0,0.35999999999999993,0.10000000000000002,0.28,0.25999999999999995
9,37.0,0.5199999999999997,0.06000000000000001,0.28,0.14
9,38.0,0.5,0.16000000000000003,0.18000000000000005,0.16
9,39.0,0.5599999999999999,0.10000000000000005,0.24000000000000002,0.10000000000000003
9,40.0,0.5399999999999999,0.14,0.20000000000000004,0.12000000000000002
9,41.0,0.5399999999999999,0.22000000000000003,0.16000000000000003,0.08
9,42.0,0.43999999999999995,0.22,0.18000000000000005,0.16000000000000003
9,43.0,0.54,0.14000000000000004,0.24000000000000005,0.07999999999999999
9,44.0,0.45999999999999996,0.23999999999999996,0.14,0.16000000000000003
9,45.0,0.41999999999999993,0.2400000000000001,0.16,0.18000000000000002
9,46.0,0.49999999999999994,0.16000000000000003,0.2,0.14
9,47.0,0.5,0.16,0.2,0.14
9,48.0,0.5799999999999997,0.14,0.17999999999999994,0.10000000000000003
9,49.0,0.5,0.20000000000000004,0.12000000000000002,0.18000000000000005
9,50.0,0.4600000000000001,0.14000000000000004,0.27999999999999986,0.12
9,51.0,0.4799999999999999,0.12,0.3199999999999999,0.07999999999999999
9,52.0,0.5,0.08000000000000002,0.22000000000000003,0.19999999999999998
9,53.0,0.4599999999999999,0.1,0.15999999999999998,0.28
9,54.0,0.3600000000000001,0.12000000000000002,0.16000000000000003,0.36000000000000004
9,55.0,0.4200000000000001,0.06000000000000001,0.15999999999999998,0.3600000000000001
9,56.0,0.4800000000000001,0.06,0.16000000000000003,0.30000000000000004
9,57.0,0.5,0.14000000000000004,0.07999999999999999,0.28
9,58.0,0.36000000000000004,0.12000000000000002,0.06000000000000001,0.45999999999999996
9,59.0,0.5399999999999999,0.10000000000000002,0.07999999999999999,0.27999999999999997
9,60.0,0.48000000000000004,0.10000000000000003,0.14,0.28
9,61.0,0.47999999999999976,0.08000000000000002,0.10000000000000002,0.3399999999999999
9,62.0,0.43999999999999995,0.10000000000000003,0.06000000000000001,0.39999999999999986
9,63.0,0.4600000000000001,0.05999999999999999,0.10000000000000003,0.3799999999999999
9,64.0,0.52,0.10000000000000005,0.05999999999999999,0.3199999999999999
9,65.0,0.48,0.08,0.11999999999999998,0.32
9,66.0,0.37999999999999995,0.06,0.12000000000000002,0.4399999999999999
9,67.0,0.44,0.019999999999999997,0.20000000000000007,0.34
9,68.0,0.31999999999999995,0.12000000000000002,0.12,0.44
9,69.0,0.35999999999999993,0.06000000000000001,0.15999999999999998,0.41999999999999993
9,70.0,0.30000000000000004,0.12000000000000002,0.18000000000000005,0.4
9,71.0,0.25999999999999995,0.1,0.2,0.43999999999999995
9,72.0,0.3799999999999999,0.019999999999999997,0.23999999999999996,0.36000000000000004
9,73.0,0.29999999999999993,0.04000000000000002,0.24,0.4199999999999999
9,74.0,0.30000000000000004,0.0,0.24000000000000002,0.46
9,75.0,0.23999999999999996,0.039999999999999994,0.24000000000000002,0.48
9,76.0,0.2799999999999999,0.04,0.25999999999999995,0.41999999999999993
9,77.0,0.2799999999999999,0.08,0.18000000000000005,0.4600000000000001
9,78.0,0.2599999999999999,0.06000000000000001,0.22,0.45999999999999996
9,79.0,0.27999999999999997,0.019999999999999997,0.28,0.41999999999999993
9,80.0,0.28,0.04000000000000001,0.12000000000000002,0.5599999999999997
9,81.0,0.27999999999999997,0.04000000000000001,0.14,0.5399999999999999
9,82.0,0.32000000000000006,0.07999999999999999,0.1,0.5000000000000001
9,83.0,0.45999999999999996,0.0,0.10000000000000002,0.4400000000000001
9,84.0,0.3799999999999999,0.019999999999999997,0.05999999999999999,0.54
9,85.0,0.47999999999999987,0.0,0.019999999999999997,0.5
9,86.0,0.46,0.0,0.0,0.5400000000000001
9,87.0,0.45999999999999996,0.0,0.0,0.5399999999999999
9,88.0,0.5599999999999999,0.0,0.0,0.44
9,89.0,0.5799999999999998,0.0,0.0,0.41999999999999993
9,90.0,0.41999999999999993,0.0,0.0,0.58
9,91.0,0.45999999999999996,0.0,0.0,0.54
9,92.0,0.46,0.0,0.0,0.5399999999999998
9,93.0,0.3,0.0,0.0,0.7
9,94.0,0.23999999999999996,0.0,0.0,0.7599999999999999
9,95.0,0.16,0.0,0.0,0.8400000000000002
9,96.0,0.20000000000000007,0.0,0.0,0.8
9,97.0,0.24000000000000005,0.0,0.0,0.7600000000000002
9,98.0,0.26000000000000006,0.0,0.0,0.7399999999999999
9,99.0,0.33999999999999997,0.0,0.0,0.66
9,100.0,0.24000000000000002,0.0,0.0,0.76
13,1.0,0.18000000000000002,0.0,0.16,0.6600000000000001
13,2.0,0.10000000000000006,0.04,0.07999999999999999,0.7799999999999999
13,3.0,0.12000000000000002,0.0,0.1,0.7799999999999999
13,4.0,0.12000000000000002,0.019999999999999997,0.039999999999999994,0.8200000000000001
13,5.0,0.07999999999999997,0.0,0.08,0.84
13,6.0,0.05999999999999999,0.0,0.05999999999999999,0.8799999999999999
13,7.0,0.06000000000000001,0.019999999999999997,0.04000000000000001,0.8799999999999997
13,8.0,0.08,0.0,0.04000000000000001,0.8799999999999999
13,9.0,0.09999999999999998,0.0,0.019999999999999997,0.8799999999999998
13,10.0,0.12000000000000002,0.0,0.039999999999999994,0.84
13,11.0,0.05999999999999999,0.0,0.04000000000000001,0.8999999999999997
13,12.0,0.06000000000000001,0.0,0.04,0.8999999999999998
13,13.0,0.08,0.0,0.04,0.8800000000000001
13,14.0,0.060000000000000026,0.0,0.04000000000000001,0.8999999999999998
13,15.0,0.039999999999999994,0.0,0.019999999999999997,0.94
13,16.0,0.039999999999999994,0.0,0.039999999999999994,0.9199999999999999
13,17.0,0.05999999999999999,0.0,0.04000000000000001,0.8999999999999997
13,18.0,0.10000000000000003,0.0,0.0,0.8999999999999997
13,19.0,0.14,0.0,0.0,0.8599999999999999
13,20.0,0.10000000000000003,0.0,0.0,0.8999999999999998
13,21.0,0.12000000000000002,0.0,0.0,0.88
13,22.0,0.12000000000000002,0.0,0.0,0.88
13,23.0,0.14,0.0,0.0,0.8599999999999998
13,24.0,0.14000000000000004,0.0,0.0,0.8599999999999999
13,25.0,0.14,0.0,0.0,0.8599999999999999
13,26.0,0.14,0.0,0.0,0.8599999999999999
13,27.0,0.20000000000000004,0.0,0.0,0.8
13,28.0,0.24000000000000005,0.0,0.0,0.7599999999999998
13,29.0,0.18000000000000002,0.0,0.0,0.8200000000000001
13,30.0,0.19999999999999998,0.0,0.0,0.7999999999999997
13,31.0,0.16,0.0,0.0,0.8399999999999997
13,32.0,0.20000000000000004,0.0,0.0,0.8
13,33.0,0.16000000000000003,0.0,0.0,0.8399999999999997
13,34.0,0.16000000000000006,0.0,0.0,0.8400000000000001
13,35.0,0.21999999999999992,0.0,0.0,0.78
13,36.0,0.25999999999999995,0.0,0.0,0.7399999999999999
13,37.0,0.24000000000000002,0.0,0.0,0.76
13,38.0,0.2800000000000001,0.0,0.0,0.7199999999999998
13,39.0,0.22000000000000003,0.0,0.0,0.78
13,40.0,0.2399999999999999,0.0,0.0,0.7599999999999999
13,41.0,0.24000000000000005,0.0,0.0,0.7599999999999998
13,42.0,0.28,0.0,0.0,0.72
13,43.0,0.3,0.0,0.0,0.7
13,44.0,0.29999999999999993,0.0,0.0,0.6999999999999998
13,45.0,0.31999999999999995,0.0,0.0,0.68
13,46.0,0.44,0.0,0.0,0.5599999999999999
13,47.0,0.39999999999999986,0.0,0.0,0.5999999999999998
13,48.0,0.39999999999999997,0.0,0.0,0.5999999999999998
13,49.0,0.42,0.0,0.0,0.5799999999999998
13,50.0,0.48,0.0,0.0,0.5199999999999999
13,51.0,0.42000000000000004,0.0,0.0,0.58
13,52.0,0.3999999999999999,0.0,0.0,0.5999999999999999
13,53.0,0.38,0.0,0.0,0.6199999999999999
13,54.0,0.48000000000000015,0.0,0.0,0.52
13,55.0,0.4999999999999998,0.0,0.0,0.49999999999999994
13,56.0,0.44000000000000006,0.0,0.0,0.56
13,57.0,0.3799999999999999,0.0,0.0,0.62
13,58.0,0.42,0.0,0.0,0.5800000000000001
13,59.0,0.5000000000000002,0.0,0.0,0.5
13,60.0,0.5199999999999999,0.0,0.0,0.4799999999999999
13,61.0,0.54,0.0,0.0,0.45999999999999996
13,62.0,0.4599999999999999,0.0,0.0,0.5400000000000001
13,63.0,0.54,0.0,0.0,0.4599999999999999
13,64.0,0.52,0.0,0.0,0.4800000000000001
13,65.0,0.6,0.0,0.0,0.4
13,66.0,0.6399999999999998,0.0,0.0,0.36
13,67.0,0.7199999999999999,0.0,0.0,0.2799999999999999
13,68.0,0.5999999999999999,0.0,0.0,0.4000000000000001
13,69.0,0.58,0.0,0.0,0.42
13,70.0,0.7200000000000001,0.0,0.0,0.28
13,71.0,0.64,0.0,0.0,0.36000000000000004
13,72.0,0.6599999999999999,0.0,0.0,0.33999999999999997
13,73.0,0.68,0.0,0.0,0.32
13,74.0,0.74,0.0,0.0,0.26000000000000006
13,75.0,0.7199999999999998,0.0,0.0,0.28
13,76.0,0.7799999999999999,0.0,0.0,0.22
13,77.0,0.72,0.0,0.0,0.2800000000000001
13,78.0,0.8,0.0,0.0,0.2
13,79.0,0.8799999999999998,0.0,0.0,0.11999999999999998
13,80.0,0.8399999999999999,0.0,0.0,0.16
13,81.0,0.84,0.0,0.0,0.16000000000000006
13,82.0,0.9199999999999999,0.0,0.0,0.08
13,83.0,0.8600000000000001,0.0,0.0,0.14000000000000004
13,84.0,0.8400000000000001,0.0,0.0,0.16000000000000003
13,85.0,0.8999999999999997,0.0,0.0,0.10000000000000002
13,86.0,0.7599999999999998,0.0,0.0,0.2399999999999999
13,87.0,0.7599999999999998,0.0,0.0,0.24000000000000005
13,88.0,0.8399999999999997,0.0,0.0,0.16
13,89.0,0.7200000000000001,0.0,0.0,0.28
13,90.0,0.78,0.0,0.0,0.21999999999999992
13,91.0,0.8000000000000002,0.0,0.0,0.20000000000000007
13,92.0,0.8,0.0,0.0,0.2
13,93.0,0.78,0.0,0.0,0.22000000000000003
13,94.0,0.8400000000000001,0.0,0.0,0.16
13,95.0,0.78,0.0,0.0,0.22
13,96.0,0.8,0.0,0.0,0.20000000000000007
13,97.0,0.7999999999999998,0.0,0.0,0.20000000000000004
13,98.0,0.78,0.0,0.0,0.22
13,99.0,0.8000000000000002,0.0,0.0,0.20000000000000004
13,100.0,0.78,0.0,0.0,0.22
17,1.0,0.3199999999999999,0.039999999999999994,0.06,0.58
17,2.0,0.34,0.019999999999999997,0.12000000000000002,0.5199999999999999
17,3.0,0.42000000000000004,0.0,0.10000000000000002,0.4800000000000002
17,4.0,0.27999999999999997,0.02000000000000001,0.12,0.5799999999999998
17,5.0,0.38,0.02,0.08,0.5200000000000002
17,6.0,0.3599999999999999,0.06000000000000001,0.0,0.58
17,7.0,0.38,0.0,0.06000000000000001,0.5599999999999999
17,8.0,0.4399999999999999,0.0,0.06000000000000001,0.4999999999999999
17,9.0,0.37999999999999995,0.0,0.019999999999999997,0.6000000000000001
17,10.0,0.3199999999999999,0.0,0.0,0.68
17,11.0,0.32,0.0,0.0,0.6799999999999999
17,12.0,0.30000000000000004,0.0,0.0,0.6999999999999998
17,13.0,0.22,0.0,0.0,0.78
17,14.0,0.26,0.0,0.0,0.7399999999999999
17,15.0,0.18000000000000005,0.0,0.0,0.8199999999999998
17,16.0,0.20000000000000007,0.0,0.0,0.8000000000000002
17,17.0,0.22,0.0,0.0,0.78
17,18.0,0.16000000000000003,0.0,0.0,0.8400000000000001
17,19.0,0.2,0.0,0.0,0.8000000000000002
17,20.0,0.21999999999999997,0.0,0.0,0.7799999999999999
17,21.0,0.16,0.0,0.0,0.8399999999999997
17,22.0,0.12000000000000002,0.0,0.0,0.8799999999999998
17,23.0,0.16000000000000003,0.0,0.0,0.8400000000000001
17,24.0,0.12,0.0,0.0,0.8799999999999998
17,25.0,0.10000000000000002,0.0,0.0,0.8999999999999997
17,26.0,0.1,0.0,0.0,0.8999999999999997
17,27.0,0.06000000000000001,0.0,0.0,0.9399999999999998
17,28.0,0.07999999999999999,0.0,0.0,0.92
17,29.0,0.14000000000000004,0.0,0.0,0.8599999999999995
17,30.0,0.14000000000000004,0.0,0.0,0.86
17,31.0,0.10000000000000003,0.0,0.0,0.8999999999999998
17,32.0,0.08000000000000002,0.0,0.0,0.9199999999999999
17,33.0,0.060000000000000026,0.0,0.0,0.9400000000000001
17,34.0,0.08000000000000002,0.0,0.0,0.9199999999999999
17,35.0,0.14000000000000004,0.0,0.0,0.8599999999999997
17,36.0,0.11999999999999998,0.0,0.0,0.8799999999999998
17,37.0,0.14000000000000004,0.0,0.0,0.8599999999999998
17,38.0,0.08,0.0,0.0,0.92
17,39.0,0.10000000000000002,0.0,0.0,0.9
17,40.0,0.10000000000000003,0.0,0.0,0.8999999999999999
17,41.0,0.04000000000000002,0.0,0.0,0.9600000000000001
17,42.0,0.06000000000000001,0.0,0.0,0.9399999999999996
17,43.0,0.1,0.0,0.0,0.9
17,44.0,0.10000000000000003,0.0,0.0,0.8999999999999996
17,45.0,0.07999999999999999,0.0,0.0,0.9199999999999999
17,46.0,0.06000000000000001,0.0,0.0,0.9399999999999998
17,47.0,0.1,0.0,0.0,0.8999999999999998
17,48.0,0.07999999999999999,0.0,0.0,0.9199999999999999
17,49.0,0.08000000000000004,0.0,0.0,0.92
17,50.0,0.08000000000000002,0.0,0.0,0.9199999999999999
17,51.0,0.14,0.0,0.0,0.8600000000000001
